Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Warehouse Utilization,Inventory Alert,Safety Stock,Recommended Reorder Point
6456,61,706,13,10,176,2024-12-23,4517,14,0.1562984281602834,0,59.49159604515582,235.49159604515583
8234,62,31,5,19,47,2024-01-16,2905,13,0.010671256454388985,1,70.10073109461841,117.10073109461841
5426,64,41,2,0,198,2024-07-28,1021,11,0.040156709108716944,1,0.0,198.0
5907,1,601,24,15,128,2024-08-03,1294,6,0.46445131375579596,0,121.2497422677673,249.24974226776732
1290,79,338,5,1,64,2024-01-18,4634,12,0.07293914544669831,0,3.689512162874653,67.68951216287465
7426,18,931,24,2,147,2024-10-03,2434,11,0.38249794576828267,0,16.166632302368974,163.16663230236898
5600,56,135,6,5,84,2024-06-03,4721,7,0.028595636517686932,0,20.208290377961216,104.20829037796122
3952,84,10,15,9,131,2024-08-31,4673,10,0.0021399529210357373,1,57.51380269118014,188.51380269118013
7956,34,798,12,1,117,2024-07-31,1078,4,0.7402597402597403,0,5.715767664977294,122.71576766497729
2828,66,647,17,16,189,2024-03-10,4244,12,0.15245051837888784,0,108.84998851630624,297.8499885163062
6760,7,575,29,14,41,2024-10-07,3749,1,0.15337423312883436,0,124.39730704480702,165.397307044807
3626,7,495,25,4,189,2024-10-25,2225,3,0.22247191011235956,0,33.0,222.0
8131,59,134,4,3,182,2024-06-17,1833,10,0.07310420076377523,1,9.899999999999999,191.9
5497,71,374,6,4,184,2024-10-06,4674,4,0.0800171159606333,0,16.166632302368974,200.16663230236898
9633,36,189,1,6,21,2024-03-17,3903,14,0.04842428900845504,0,9.899999999999999,30.9
1575,86,259,6,8,154,2024-03-16,2620,1,0.09885496183206106,0,32.33326460473795,186.33326460473796
2148,78,216,11,7,13,2024-08-02,1367,10,0.15801024140453548,0,38.30701632860487,51.30701632860487
2483,9,829,22,1,120,2024-11-14,4189,3,0.19789925996657914,0,7.739186003708658,127.73918600370865
9007,82,430,17,6,60,2024-04-09,1747,4,0.24613623354321695,0,40.81874569361484,100.81874569361483
8416,68,722,26,14,56,2024-07-02,2165,7,0.3334872979214781,0,117.78735076399332,173.78735076399332
9259,75,803,16,13,102,2024-11-28,4293,10,0.18704868390402982,0,85.8,187.8
5428,15,294,19,16,18,2024-09-25,1268,4,0.23186119873817035,0,115.07493210947379,133.0749321094738
6642,88,61,16,12,164,2024-04-06,2765,3,0.022061482820976492,1,79.19999999999999,243.2
8416,20,257,27,8,166,2024-11-19,3337,6,0.07701528318849266,0,68.58921197972754,234.58921197972754
9512,23,650,13,8,159,2024-06-25,2112,14,0.3077651515151515,0,47.59327683612465,206.59327683612466
8893,93,555,3,1,88,2024-10-14,4674,14,0.11874197689345314,0,2.857883832488647,90.85788383248865
1374,40,387,29,11,58,2024-12-22,3645,7,0.10617283950617284,0,97.74074124949124,155.74074124949124
2943,1,555,27,18,83,2024-10-04,4644,6,0.11950904392764858,0,154.32572695438697,237.32572695438697
2261,88,743,20,9,168,2024-01-14,1477,7,0.5030467163168585,0,66.41121893174376,234.41121893174375
1630,19,532,26,11,23,2024-10-11,1533,8,0.3470319634703196,0,92.54720417170903,115.54720417170903
8567,44,645,19,2,144,2024-06-29,1370,2,0.4708029197080292,0,14.384366513684224,158.38436651368423
1978,75,489,22,3,39,2024-05-31,1687,2,0.28986366330764674,0,23.217558011125973,62.21755801112597
4451,40,39,9,16,100,2024-07-08,1863,11,0.020933977455716585,1,79.19999999999999,179.2
3592,95,925,25,10,25,2024-05-10,4266,3,0.21683075480543834,0,82.5,107.5
4014,56,272,12,7,180,2024-05-13,2138,14,0.12722170252572498,0,40.01037365484106,220.01037365484106
1127,53,294,24,11,149,2024-06-04,3856,10,0.0762448132780083,0,88.91647766302935,237.91647766302935
1327,77,912,8,18,40,2024-10-11,4570,13,0.19956236323851204,0,84.00428560496185,124.00428560496185
2876,78,481,16,4,105,2024-05-08,3725,14,0.1291275167785235,0,26.4,131.4
4132,50,395,21,6,97,2024-10-22,2348,6,0.1682282793867121,0,45.36749938006281,142.3674993800628
8041,3,685,23,10,76,2024-05-03,2565,13,0.26705653021442494,0,79.13122013465987,155.13122013465988
2610,2,877,24,3,164,2024-12-23,3252,5,0.26968019680196803,0,24.249948453553458,188.24994845355346
4584,97,439,15,7,196,2024-09-08,1209,12,0.3631100082712986,0,44.73295764869566,240.73295764869567
6726,72,401,7,3,127,2024-11-30,1537,9,0.2608978529603123,0,13.096468989769722,140.09646898976973
5623,25,192,18,15,33,2024-08-22,4196,13,0.04575786463298379,0,105.0053570062023,138.0053570062023
6098,99,674,16,13,150,2024-01-02,3994,2,0.16875312969454181,0,85.8,235.8
9571,57,521,14,11,35,2024-04-04,2166,6,0.24053554939981533,0,67.91108156994703,102.91108156994703
3658,88,220,4,2,149,2024-11-06,2323,4,0.09470512268618166,0,6.6,155.6
1100,47,479,26,9,42,2024-11-07,3295,1,0.14537177541729893,0,75.72043977685284,117.72043977685284
5383,27,920,3,3,129,2024-09-12,3481,14,0.2642918701522551,0,8.57365149746594,137.57365149746593
3309,34,312,18,18,110,2024-02-25,4879,3,0.06394753023160483,0,126.00642840744275,236.00642840744274
7984,36,664,4,11,48,2024-12-25,4559,9,0.14564597499451634,0,36.3,84.3
1429,22,581,15,8,48,2024-11-28,1725,10,0.3368115942028985,0,51.1233801699379,99.1233801699379
6673,60,323,26,11,180,2024-11-21,2048,4,0.15771484375,0,92.54720417170903,272.54720417170904
8514,34,788,8,4,37,2024-07-20,4642,10,0.16975441619991383,0,18.667619023324853,55.66761902332485
3764,75,996,1,6,52,2024-04-01,1754,6,0.5678449258836944,0,9.899999999999999,61.9
3117,5,160,5,2,195,2024-10-23,2053,7,0.07793472966390648,1,7.379024325749306,202.3790243257493
2570,82,237,10,10,171,2024-12-28,1306,13,0.18147013782542112,0,52.177581392778265,223.17758139277828
6299,89,755,3,18,134,2024-05-10,3104,2,0.24323453608247422,0,51.44190898479565,185.44190898479565
4205,91,726,11,4,68,2024-05-08,1588,7,0.45717884130982367,0,21.889723616345638,89.88972361634563
8018,95,403,20,0,178,2024-04-09,2827,10,0.14255394411036434,0,0.0,178.0
3531,90,998,14,0,161,2024-11-14,1003,1,0.9950149551345963,0,0.0,161.0
3733,59,960,1,18,55,2024-04-15,1207,9,0.7953603976801988,0,29.7,84.7
8113,14,125,15,15,91,2024-03-19,4163,2,0.030026423252462166,0,95.85633781863358,186.85633781863356
8877,18,442,29,5,68,2024-06-12,1624,11,0.27216748768472904,0,44.42760965885966,112.42760965885967
9088,3,307,8,19,31,2024-09-09,3762,6,0.08160552897395003,0,88.67119036079306,119.67119036079306
7362,39,700,18,7,60,2024-12-16,2373,6,0.2949852507374631,0,49.002499936227736,109.00249993622774
1705,36,394,24,19,128,2024-03-10,4922,11,0.08004876066639577,0,153.58300687250525,281.5830068725053
4113,5,313,17,2,191,2024-03-11,4864,2,0.06435032894736842,0,13.60624856453828,204.60624856453828
4680,63,498,15,14,148,2024-01-09,1216,3,0.4095394736842105,0,89.46591529739132,237.46591529739132
3629,25,414,15,0,16,2024-05-05,2824,7,0.14660056657223797,0,0.0,16.0
6948,43,665,27,0,23,2024-12-01,4203,13,0.15822031881989054,0,0.0,23.0
1009,62,625,3,0,55,2024-03-31,4668,3,0.13389031705227078,0,0.0,55.0
5005,42,101,29,17,87,2024-12-09,2548,10,0.039638932496075356,0,151.0538728401228,238.0538728401228
4964,2,17,5,1,171,2024-11-27,4785,11,0.003552769070010449,1,3.689512162874653,174.68951216287465
7504,14,923,29,5,190,2024-01-13,2669,7,0.34582240539527914,0,44.42760965885966,234.42760965885967
4009,93,743,1,19,91,2024-09-25,3365,14,0.22080237741456166,0,31.349999999999998,122.35
2406,17,969,12,16,95,2024-03-02,3461,4,0.27997688529326786,0,91.4522826396367,186.4522826396367
2269,99,549,25,18,51,2024-03-29,3797,2,0.1445878324993416,0,148.5,199.5
7233,51,995,29,16,77,2024-09-10,3217,14,0.3092943736400373,0,142.1683509083509,219.1683509083509
3473,42,696,15,8,143,2024-11-08,2833,14,0.24567596187786797,0,51.1233801699379,194.1233801699379
7675,73,390,18,3,17,2024-11-14,2947,9,0.1323379708177808,0,21.001071401240456,38.00107140124045
8791,32,861,24,10,50,2024-11-19,3034,7,0.28378378378378377,0,80.83316151184486,130.83316151184488
5705,13,149,22,16,182,2024-03-17,3711,5,0.04015090272163837,1,123.82697605933853,305.82697605933856
7741,8,397,12,9,184,2024-07-27,1882,11,0.21094580233793836,0,51.44190898479565,235.44190898479565
6663,87,809,2,14,136,2024-06-05,2786,1,0.2903804737975592,0,32.668333290818495,168.6683332908185
2493,13,467,5,12,38,2024-12-18,3099,11,0.15069377218457566,0,44.27414595449583,82.27414595449582
3952,66,48,6,0,59,2024-10-10,3725,14,0.012885906040268456,1,0.0,59.0
2769,27,453,9,10,95,2024-09-06,1870,9,0.24224598930481284,0,49.5,144.5
6955,72,977,26,8,24,2024-12-11,3119,4,0.31324142353318374,0,67.30705757942475,91.30705757942475
5920,83,888,19,12,192,2024-07-16,2354,3,0.3772302463891249,0,86.30619908210534,278.3061990821053
3866,24,712,20,15,190,2024-09-28,3545,3,0.2008462623413258,0,110.6853648862396,300.6853648862396
5496,85,950,14,14,35,2024-01-04,4847,8,0.19599752424179906,0,86.43228563447803,121.43228563447803
4495,12,702,16,19,84,2024-01-12,2818,13,0.24911284599006386,0,125.39999999999999,209.39999999999998
8778,32,431,24,9,75,2024-07-16,3347,14,0.1287720346579026,0,72.74984536066039,147.7498453606604
9715,95,893,29,13,22,2024-05-25,2149,8,0.41554211261051655,0,115.5117851130351,137.5117851130351
5187,75,385,5,13,70,2024-01-06,4631,12,0.0831353919239905,0,47.96365811737049,117.9636581173705
7848,1,408,29,2,55,2024-03-05,3466,14,0.11771494518176573,0,17.771043863543863,72.77104386354387
1980,26,238,25,3,152,2024-08-20,2534,6,0.09392265193370165,0,24.749999999999996,176.75
3519,87,578,11,2,106,2024-07-21,3250,1,0.17784615384615385,0,10.944861808172819,116.94486180817282
3763,83,243,5,17,79,2024-12-20,3626,8,0.06701599558742416,0,62.7217067688691,141.7217067688691
6792,36,59,12,14,108,2024-08-21,1913,8,0.030841610036591742,1,80.02074730968212,188.02074730968212
6305,98,142,11,0,141,2024-04-13,3626,9,0.03916161059018202,0,0.0,141.0
4591,80,911,14,3,99,2024-02-17,4175,2,0.21820359281437127,0,18.521204064531005,117.521204064531
4061,67,816,16,18,112,2024-12-09,4744,9,0.17200674536256325,0,118.8,230.8
5091,13,282,19,6,110,2024-12-27,2606,13,0.10821181887950883,0,43.15309954105267,153.15309954105265
1312,70,510,4,5,106,2024-06-24,3162,5,0.16129032258064516,0,16.5,122.5
3498,84,227,1,5,120,2024-05-08,4881,9,0.046506863347674655,0,8.25,128.25
3269,77,974,18,13,183,2024-07-07,2721,12,0.3579566335905917,0,91.00464273870865,274.00464273870864
1648,98,1,6,10,87,2024-04-19,3859,13,0.0002591344908007256,1,40.41658075592243,127.41658075592244
9550,49,42,29,16,25,2024-11-07,4369,2,0.009613183794918746,0,142.1683509083509,167.1683509083509
1399,48,809,18,14,168,2024-04-07,2056,14,0.39348249027237353,0,98.00499987245547,266.00499987245547
5115,73,56,20,7,111,2024-04-01,2131,8,0.02627874237447208,1,51.65317028024514,162.65317028024515
8374,45,116,18,7,120,2024-03-15,2889,4,0.040152301834544823,1,49.002499936227736,169.00249993622774
1724,26,631,26,3,37,2024-02-05,4490,4,0.14053452115812917,0,25.24014659228428,62.240146592284276
4390,91,362,9,8,121,2024-08-02,3921,1,0.09232338689109922,0,39.599999999999994,160.6
4507,98,508,6,19,56,2024-02-14,2425,11,0.20948453608247422,0,76.79150343625263,132.79150343625264
5617,30,807,26,17,195,2024-11-20,3533,9,0.22841777526181714,0,143.0274973562776,338.0274973562776
8119,67,927,14,3,171,2024-11-06,1366,8,0.678623718887262,0,18.521204064531005,189.521204064531
3471,7,726,2,6,148,2024-03-04,4604,8,0.1576889661164205,0,14.00071426749364,162.00071426749363
5856,22,461,26,11,107,2024-06-11,3163,13,0.14574770787227315,0,92.54720417170903,199.54720417170904
6886,82,830,16,13,38,2024-10-02,3290,11,0.25227963525835867,0,85.8,123.8
6215,89,167,18,19,56,2024-09-17,1304,14,0.1280674846625767,0,133.00678554118957,189.00678554118957
1971,3,654,28,4,142,2024-04-13,4904,3,0.1333605220228385,0,34.923917306052594,176.9239173060526
3697,24,660,26,5,169,2024-09-25,1787,8,0.3693340794627868,0,42.066910987140474,211.0669109871405
1978,64,557,6,7,195,2024-04-26,3725,1,0.14953020134228187,0,28.291606529145703,223.2916065291457
9160,78,157,16,18,134,2024-07-27,2848,8,0.055126404494382025,0,118.8,252.8
8187,93,392,1,15,90,2024-05-31,2190,3,0.17899543378995433,0,24.75,114.75
1084,28,767,1,14,152,2024-09-30,4230,11,0.18132387706855793,0,23.099999999999998,175.1
5467,16,159,3,7,28,2024-03-09,2392,9,0.06647157190635451,0,20.00518682742053,48.00518682742053
6986,78,701,16,12,103,2024-05-07,3749,12,0.18698319551880502,0,79.19999999999999,182.2
6415,53,76,11,5,142,2024-05-09,2865,6,0.026527050610820245,1,27.36215452043205,169.36215452043206
1516,93,797,13,6,19,2024-01-30,3095,10,0.2575121163166397,0,35.69495762709349,54.69495762709349
2359,80,253,27,0,121,2024-10-02,4266,13,0.0593061415846226,0,0.0,121.0
8875,79,21,25,0,189,2024-09-17,1755,1,0.011965811965811967,1,0.0,189.0
6437,61,418,18,2,111,2024-08-29,4708,4,0.08878504672897196,0,14.000714267493638,125.00071426749363
1729,26,677,11,10,68,2024-08-11,3553,3,0.19054320292710386,0,54.7243090408641,122.7243090408641
4831,22,735,20,16,174,2024-03-10,3317,4,0.22158577027434428,0,118.0643892119889,292.0643892119889
2904,57,619,18,15,83,2024-02-03,2860,8,0.21643356643356643,0,105.0053570062023,188.0053570062023
7155,34,892,5,18,139,2024-02-19,1158,11,0.770293609671848,0,66.41121893174376,205.41121893174375
4898,84,568,12,3,115,2024-12-05,2457,3,0.23117623117623118,0,17.14730299493188,132.1473029949319
8940,13,581,5,9,183,2024-04-02,3647,8,0.15930902111324377,0,33.20560946587188,216.20560946587187
5693,13,501,20,13,30,2024-11-05,3667,12,0.13662394327788382,0,95.92731623474099,125.92731623474099
8996,63,615,28,16,140,2024-09-24,4353,6,0.14128187456926258,0,139.69566922421038,279.6956692242104
7696,3,13,9,7,57,2024-08-20,2785,7,0.00466786355475763,1,34.65,91.65
8154,91,31,16,5,18,2024-08-09,4593,9,0.006749401262791204,0,33.0,51.0
9676,77,332,8,11,160,2024-02-07,4005,6,0.082896379525593,0,51.33595231414335,211.33595231414336
3693,61,693,12,14,36,2024-09-02,4920,10,0.14085365853658535,0,80.02074730968212,116.02074730968212
5216,60,518,22,1,107,2024-05-21,1005,8,0.5154228855721393,0,7.739186003708658,114.73918600370865
9524,47,265,5,16,148,2024-07-18,4109,13,0.06449257726940862,0,59.03219460599445,207.03219460599445
7826,85,26,19,16,67,2024-03-11,1301,8,0.019984627209838585,1,115.07493210947379,182.0749321094738
7530,27,266,29,16,198,2024-11-08,1349,3,0.19718309859154928,0,142.1683509083509,340.16835090835093
6837,89,538,9,15,93,2024-06-17,3562,6,0.1510387422796182,0,74.25,167.25
5012,63,422,13,18,115,2024-08-22,3106,4,0.13586606567933032,0,107.08487288128048,222.0848728812805
7667,84,889,13,12,27,2024-10-05,3710,3,0.23962264150943396,0,71.38991525418697,98.38991525418697
1381,85,865,20,9,21,2024-10-22,3083,11,0.28057087252675966,0,66.41121893174376,87.41121893174376
8942,36,107,27,18,111,2024-07-12,4080,5,0.026225490196078432,1,154.32572695438697,265.32572695438694
3938,5,886,11,12,169,2024-08-16,2325,3,0.3810752688172043,0,65.6691708490369,234.6691708490369
3686,39,155,19,15,164,2024-07-01,4766,11,0.03252203105329417,1,107.88274885263168,271.88274885263166
2916,31,460,28,5,100,2024-10-04,3110,13,0.14790996784565916,0,43.654896632565745,143.65489663256574
9290,33,867,28,5,121,2024-09-06,4910,4,0.17657841140529532,0,43.654896632565745,164.65489663256574
5274,86,193,25,19,112,2024-07-02,3397,14,0.056814836620547544,0,156.75,268.75
6505,18,29,4,12,170,2024-04-02,3401,11,0.008526903851808291,1,39.599999999999994,209.6
2939,10,127,14,15,52,2024-12-23,4295,10,0.029569266589057043,0,92.60602032265504,144.60602032265504
7639,39,267,17,8,135,2024-10-13,4869,12,0.05483672211953173,0,54.42499425815312,189.4249942581531
1188,87,688,9,14,194,2024-08-17,1068,13,0.6441947565543071,0,69.3,263.3
4744,8,217,28,11,176,2024-08-17,3551,11,0.061109546606589696,0,96.04077259164464,272.04077259164467
6337,59,298,9,4,40,2024-05-03,1520,7,0.19605263157894737,0,19.799999999999997,59.8
4056,43,591,26,6,99,2024-06-21,2612,4,0.22626339969372128,0,50.48029318456856,149.48029318456855
7196,22,101,13,3,155,2024-07-16,4084,2,0.02473065621939275,1,17.847478813546743,172.84747881354673
1750,8,443,16,1,77,2024-04-28,3145,4,0.14085850556438792,0,6.6,83.6
5311,54,691,8,16,186,2024-06-28,4055,6,0.17040690505548706,0,74.67047609329941,260.6704760932994
4272,13,740,8,1,76,2024-12-25,4183,7,0.17690652641644752,0,4.666904755831213,80.66690475583121
7813,50,661,5,7,146,2024-09-27,3920,13,0.16862244897959183,0,25.82658514012257,171.82658514012257
3931,51,420,8,19,151,2024-10-22,3333,13,0.126012601260126,0,88.67119036079306,239.67119036079305
9102,10,494,6,16,98,2024-05-11,1474,7,0.33514246947082765,0,64.6665292094759,162.6665292094759
7139,44,562,3,8,42,2024-07-31,3839,1,0.1463922896587653,0,22.863070659909177,64.86307065990917
7364,81,486,3,8,77,2024-08-20,3734,5,0.13015532940546332,0,22.863070659909177,99.86307065990917
2352,75,478,7,8,54,2024-01-31,2575,1,0.18563106796116505,0,34.923917306052594,88.9239173060526
5838,11,487,9,5,189,2024-09-05,1880,7,0.2590425531914894,0,24.75,213.75
5403,42,742,19,10,111,2024-08-23,3113,10,0.23835528429168004,0,71.92183256842112,182.9218325684211
9526,50,462,17,2,21,2024-05-02,1250,3,0.3696,0,13.60624856453828,34.60624856453828
4566,55,537,26,5,68,2024-08-27,4315,1,0.12444959443800695,0,42.066910987140474,110.06691098714047
8301,24,730,9,19,130,2024-01-13,4036,8,0.18087215064420217,0,94.05,224.05
1895,35,900,17,19,114,2024-02-16,1242,13,0.7246376811594203,0,129.25936136311364,243.25936136311364
3518,73,355,9,1,166,2024-09-11,4171,10,0.08511148405658116,0,4.949999999999999,170.95
5490,37,75,16,4,90,2024-10-15,4886,9,0.015349979533360623,1,26.4,116.4
5416,89,316,14,0,131,2024-02-11,1414,1,0.22347949080622348,0,0.0,131.0
5741,4,814,11,16,188,2024-05-06,1284,7,0.6339563862928349,0,87.55889446538255,275.55889446538254
8207,73,302,22,1,185,2024-07-13,3085,8,0.09789303079416532,0,7.739186003708658,192.73918600370865
5774,65,938,16,4,130,2024-07-13,1762,5,0.5323496027241771,0,26.4,156.4
4197,12,322,16,18,19,2024-04-06,2218,4,0.14517583408476104,0,118.8,137.8
9099,70,204,25,11,122,2024-02-11,4077,13,0.05003679175864607,0,90.75,212.75
5655,78,192,10,0,47,2024-06-10,2075,5,0.09253012048192771,0,0.0,47.0
6164,21,532,17,11,38,2024-06-24,3148,14,0.16899618805590852,0,74.83436710496053,112.83436710496053
6186,62,711,26,19,102,2024-05-07,3928,1,0.1810081466395112,0,159.85426175113378,261.8542617511338
2296,26,731,4,0,45,2024-12-20,3389,6,0.2156978459722632,0,0.0,45.0
2081,7,615,29,3,199,2024-11-01,4427,11,0.13892026202846172,0,26.65656579531579,225.6565657953158
2331,8,625,20,10,10,2024-04-20,3129,9,0.19974432726110578,0,73.79024325749306,83.79024325749306
8031,28,383,14,4,21,2024-10-25,3522,5,0.1087450312322544,0,24.694938752708012,45.69493875270801
3905,83,57,1,15,133,2024-07-16,2058,9,0.027696793002915453,1,24.75,157.75
1594,47,848,24,18,137,2024-02-16,2155,4,0.39350348027842225,0,145.49969072132077,282.4996907213208
9455,63,391,3,2,180,2024-10-20,3177,11,0.12307208057916273,0,5.715767664977294,185.7157676649773
9313,37,627,6,1,117,2024-02-07,2801,14,0.2238486254908961,0,4.0416580755922435,121.04165807559224
6894,80,563,22,0,154,2024-05-11,2431,4,0.2315919374742904,0,0.0,154.0
4800,77,297,28,15,117,2024-05-23,1654,13,0.1795646916565901,0,130.96468989769724,247.96468989769724
3283,55,253,8,17,188,2024-03-30,2763,2,0.09156713716974303,0,79.33738084913062,267.3373808491306
3063,22,213,15,14,62,2024-06-05,2136,2,0.0997191011235955,0,89.46591529739132,151.46591529739132
1250,91,64,8,14,110,2024-04-29,3796,9,0.01685985247629083,1,65.33666658163699,175.336666581637
7724,33,735,16,12,167,2024-03-27,4594,10,0.15999129299085765,0,79.19999999999999,246.2
8022,79,6,10,6,137,2024-02-23,3269,1,0.0018354236769654328,1,31.306548835666952,168.30654883566694
6266,47,337,3,1,138,2024-02-15,2385,12,0.14129979035639412,0,2.857883832488647,140.85788383248865
5939,49,848,24,3,42,2024-08-08,1088,3,0.7794117647058824,0,24.249948453553458,66.24994845355346
1662,76,57,7,8,46,2024-10-19,3638,13,0.015667949422759758,0,34.923917306052594,80.9239173060526
